id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
9078,7,2,BUY,USDC,1000000000,uSEI,5272560478341712000000,5272.56047834,0.20,0.18966117,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:33.230003+00:00,,True
9100,7,1,BUY,USDC,1000000000,uSEI,4952898693967630041088,4952.89869397,0.50,0.20190197,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:37.357265+00:00,,True
9124,7,2,BUY,USDC,1000000000,uSEI,5273629794117254000000,5273.62979412,0.20,0.18962272,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:53.789792+00:00,,True
9146,7,1,BUY,USDC,1000000000,uSEI,4956893900841980788736,4956.89390084,0.50,0.20173924,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:58.978319+00:00,,True
9173,7,2,BUY,USDC,1000000000,uSEI,5272560478341712000000,5272.56047834,0.20,0.18966117,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:13.016599+00:00,,True
9188,7,1,BUY,USDC,1000000000,uSEI,4952825528139918606336,4952.82552814,0.50,0.20190495,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:15.573870+00:00,,True
9214,7,2,BUY,USDC,1000000000,uSEI,5273064984164899000000,5273.06498416,0.20,0.18964303,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:32.401451+00:00,,True
9236,7,1,BUY,USDC,1000000000,uSEI,4951944117731589095424,4951.94411773,0.50,0.20194089,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:39.737574+00:00,,True
9258,7,2,BUY,USDC,1000000000,uSEI,5274121098511114000000,5274.12109851,0.20,0.18960505,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:53.163572+00:00,,True
9278,7,1,BUY,USDC,1000000000,uSEI,4950960863601660788736,4950.96086360,0.50,0.20198099,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:59.808631+00:00,,True
