id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
9062,11,1,BUY,USDC,1000000000,uAPT,205986717806495432704,205.98671781,0.50,4.85468195,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:22.547884+00:00,,True
9094,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:35.713764+00:00,,True
9108,11,1,BUY,USDC,1000000000,uAPT,206028043324465774592,206.02804332,0.50,4.85370818,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:39.974433+00:00,,True
9136,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:56.201168+00:00,,True
9154,11,1,BUY,USDC,1000000000,uAPT,206196089931128504320,206.19608993,0.50,4.84975249,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:01.824504+00:00,,True
9189,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:15.586513+00:00,,True
9198,11,1,BUY,USDC,1000000000,uAPT,206024938501681283072,206.02493850,0.50,4.85378133,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:18.108036+00:00,,True
9222,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:34.956073+00:00,,True
9266,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:55.787186+00:00,,True
9284,11,1,BUY,USDC,1000000000,uAPT,205945811178501079040,205.94581118,0.50,4.85564622,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:02.044444+00:00,,True
9314,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:15.517566+00:00,,True
9330,11,1,BUY,USDC,1000000000,uAPT,205975306431790841856,205.97530643,0.50,4.85495090,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:20.505507+00:00,,True
9362,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:35.620947+00:00,,True
9376,11,1,BUY,USDC,1000000000,uAPT,205978954622474027008,205.97895462,0.50,4.85486491,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:39.662884+00:00,,True
9412,11,2,BUY,USDC,1000000000,uAPT,211011887888506240000,211.01188789,0.20,4.73906949,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:55.757490+00:00,,True
