id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
8988,13,2,BUY,USDC,1000000000,uBTC,9441426778213578,0.00944143,0.20,105916.19502971,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:13:52.287503+00:00,,True
9030,13,2,BUY,USDC,1000000000,uBTC,9441426778213578,0.00944143,0.20,105916.19502971,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:12.156178+00:00,,True
9076,13,2,BUY,USDC,1000000000,uBTC,9440352892208202,0.00944035,0.20,105928.24351147,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:32.613451+00:00,,True
9122,13,2,BUY,USDC,1000000000,uBTC,9440352892208202,0.00944035,0.20,105928.24351147,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:53.189640+00:00,,True
9169,13,2,BUY,USDC,1000000000,uBTC,9439458173797734,0.00943946,0.20,105938.28391293,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:12.353278+00:00,,True
9212,13,2,BUY,USDC,1000000000,uBTC,9438130724219033,0.00943813,0.20,105953.18386870,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:31.789909+00:00,,True
9256,13,2,BUY,USDC,1000000000,uBTC,9438026977046410,0.00943803,0.20,105954.34855527,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:52.513807+00:00,,True
9298,13,2,BUY,USDC,1000000000,uBTC,9438116414128622,0.00943812,0.20,105953.34451512,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:12.426789+00:00,,True
9344,13,2,BUY,USDC,1000000000,uBTC,9438116414128622,0.00943812,0.20,105953.34451512,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:32.412509+00:00,,True
9392,13,2,BUY,USDC,1000000000,uBTC,9438116414128622,0.00943812,0.20,105953.34451512,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:52.669493+00:00,,True
9434,13,2,BUY,USDC,1000000000,uBTC,9438295293378300,0.00943830,0.20,105951.33643483,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:12.467717+00:00,,True
9476,13,2,BUY,USDC,1000000000,uBTC,9438271511179208,0.00943827,0.20,105951.60340700,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:32.616418+00:00,,True
9520,13,2,BUY,USDC,1000000000,uBTC,9438116414128622,0.00943812,0.20,105953.34451512,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:53.111009+00:00,,True
9566,13,2,BUY,USDC,1000000000,uBTC,9435514837792366,0.00943551,0.20,105982.55815302,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:12.941194+00:00,,True
9612,13,2,BUY,USDC,1000000000,uBTC,9435076503952717,0.00943508,0.20,105987.48188010,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:32.991233+00:00,,True
9656,13,2,BUY,USDC,1000000000,uBTC,9434361515537233,0.00943436,0.20,105995.51420127,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:53.124034+00:00,,True
