id,token_id,exchange_id,quote_type,input_token_symbol,input_amount,output_token_symbol,output_amount,output_amount_formatted,slippage_limit_percent,price_per_token,user_address,chain_id,quoted_at,expires_at,is_valid
9044,2,1,BUY,USDC,1000000000,uSOL,6670553038308840448,6.67055304,0.50,149.91260758,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:16.298704+00:00,,True
9066,2,2,BUY,USDC,1000000000,uSOL,6657426717508124000,6657426717508.12402344,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:29.486702+00:00,,True
9084,2,1,BUY,USDC,1000000000,uSOL,6671333793042352128,6.67133379,0.50,149.89506312,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:34.179869+00:00,,True
9112,2,2,BUY,USDC,1000000000,uSOL,6657354327444335000,6657354327444.33496094,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:49.851324+00:00,,True
9133,2,1,BUY,USDC,1000000000,uSOL,6676805413066104832,6.67680541,0.50,149.77222461,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:14:55.749290+00:00,,True
9158,2,2,BUY,USDC,1000000000,uSOL,6656837864906725000,6656837864906.72460938,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:09.098042+00:00,,True
9172,2,1,BUY,USDC,1000000000,uSOL,6671820423663173632,6.67182042,0.50,149.88413004,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:12.919991+00:00,,True
9202,2,2,BUY,USDC,1000000000,uSOL,6655948133374428000,6655948133374.42773438,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:28.641963+00:00,,True
9226,2,1,BUY,USDC,1000000000,uSOL,6670580156361980928,6.67058016,0.50,149.91199814,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:36.447432+00:00,,True
9246,2,2,BUY,USDC,1000000000,uSOL,6655192048550319000,6655192048550.31933594,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:49.248747+00:00,,True
9268,2,1,BUY,USDC,1000000000,uSOL,6669192820257234944,6.66919282,0.50,149.94318307,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:15:56.627617+00:00,,True
9288,2,2,BUY,USDC,1000000000,uSOL,6654925236093475000,6654925236093.47460938,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:09.104629+00:00,,True
9308,2,1,BUY,USDC,1000000000,uSOL,6670169997185422336,6.67017000,0.50,149.92121646,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:14.519557+00:00,,True
9334,2,2,BUY,USDC,1000000000,uSOL,6652725814140668000,6652725814140.66796875,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:29.219339+00:00,,True
9351,2,1,BUY,USDC,1000000000,uSOL,6670290969112928256,6.67029097,0.50,149.91849750,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:33.865025+00:00,,True
9380,2,2,BUY,USDC,1000000000,uSOL,6650268934183998000,6650268934183.99804688,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:49.439019+00:00,,True
9390,2,1,BUY,USDC,1000000000,uSOL,6670250580113369088,6.67025058,0.50,149.91940527,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:16:52.333156+00:00,,True
9424,2,2,BUY,USDC,1000000000,uSOL,6652217990789255000,6652217990789.25488281,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:09.210400+00:00,,True
9466,2,2,BUY,USDC,1000000000,uSOL,6652258287695361000,6652258287695.36132813,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:29.307064+00:00,,True
9490,2,1,BUY,USDC,1000000000,uSOL,6670145155119214592,6.67014516,0.50,149.92177483,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:37.238066+00:00,,True
9510,2,2,BUY,USDC,1000000000,uSOL,6652702630644241000,6652702630644.24121094,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:49.758438+00:00,,True
9531,2,1,BUY,USDC,1000000000,uSOL,6670620779549437952,6.67062078,0.50,149.91108520,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:17:55.722116+00:00,,True
9556,2,2,BUY,USDC,1000000000,uSOL,6650570325683766000,6650570325683.76562500,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:09.704351+00:00,,True
9578,2,1,BUY,USDC,1000000000,uSOL,6670739659330071552,6.67073966,0.50,149.90841362,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:15.867091+00:00,,True
9602,2,2,BUY,USDC,1000000000,uSOL,6644724917203543000,6644724917203.54296875,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:29.753023+00:00,,True
9626,2,1,BUY,USDC,1000000000,uSOL,6669494180835727360,6.66949418,0.50,149.93640790,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:37.340122+00:00,,True
9646,2,2,BUY,USDC,1000000000,uSOL,6645156864383169500,6645156864383.16992188,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:49.837748+00:00,,True
9670,2,1,BUY,USDC,1000000000,uSOL,6668715526192002048,6.66871553,0.50,149.95391482,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:18:57.718327+00:00,,True
9690,2,2,BUY,USDC,1000000000,uSOL,6644713528812792000,6644713528812.79199219,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:10.567443+00:00,,True
9732,2,2,BUY,USDC,1000000000,uSOL,6644846523272528000,6644846523272.52832031,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:30.505491+00:00,,True
9776,2,2,BUY,USDC,1000000000,uSOL,6644587709594074000,6644587709594.07421875,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:50.084156+00:00,,True
9796,2,1,BUY,USDC,1000000000,uSOL,6668098990639441920,6.66809899,0.50,149.96777963,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:19:56.572480+00:00,,True
9816,2,2,BUY,USDC,1000000000,uSOL,6645008268205732000,6645008268205.73242188,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:10.624240+00:00,,True
9840,2,1,BUY,USDC,1000000000,uSOL,6667924959096638464,6.66792496,0.50,149.97169376,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:17.104655+00:00,,True
9862,2,2,BUY,USDC,1000000000,uSOL,6642532516926703000,6642532516926.70312500,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:29.718320+00:00,,True
9884,2,1,BUY,USDC,1000000000,uSOL,6668014648406436864,6.66801465,0.50,149.96967654,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:37.239594+00:00,,True
9904,2,2,BUY,USDC,1000000000,uSOL,6643786561499286000,6643786561499.28613281,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:20:50.506444+00:00,,True
9946,2,2,BUY,USDC,1000000000,uSOL,6642497737986857000,6642497737986.85742188,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:10.137697+00:00,,True
9970,2,1,BUY,USDC,1000000000,uSOL,6667318284588315648,6.66731828,0.50,149.98534003,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:18.252473+00:00,,True
9990,2,2,BUY,USDC,1000000000,uSOL,6640859003938933500,6640859003938.93359375,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:31.549169+00:00,,True
10014,2,1,BUY,USDC,1000000000,uSOL,6666405228340465664,6.66640523,0.50,150.00588259,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:38.460770+00:00,,True
10034,2,2,BUY,USDC,1000000000,uSOL,6641130210419718500,6641130210419.71875000,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:50.506164+00:00,,True
10058,2,1,BUY,USDC,1000000000,uSOL,6666081586090320896,6.66608159,0.50,150.01316547,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:21:58.337441+00:00,,True
10078,2,2,BUY,USDC,1000000000,uSOL,6643374951678211500,6643374951678.21191406,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:10.734463+00:00,,True
10102,2,1,BUY,USDC,1000000000,uSOL,6666289858983922688,6.66628986,0.50,150.00847865,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:18.366220+00:00,,True
10122,2,2,BUY,USDC,1000000000,uSOL,6642940777921360000,6642940777921.36035156,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:30.596774+00:00,,True
10142,2,1,BUY,USDC,1000000000,uSOL,6665790163294877696,6.66579016,0.50,150.01972392,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:36.228266+00:00,,True
10168,2,2,BUY,USDC,1000000000,uSOL,6642803943685453000,6642803943685.45312500,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:50.913724+00:00,,True
10192,2,1,BUY,USDC,1000000000,uSOL,6665142023400309760,6.66514202,0.50,150.03431232,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:22:57.699169+00:00,,True
10214,2,2,BUY,USDC,1000000000,uSOL,6642551730845016000,6642551730845.01562500,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:11.036547+00:00,,True
10236,2,1,BUY,USDC,1000000000,uSOL,6665237510989265920,6.66523751,0.50,150.03216290,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:17.850120+00:00,,True
10254,2,2,BUY,USDC,1000000000,uSOL,6643614881074664000,6643614881074.66406250,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:32.155150+00:00,,True
10276,2,1,BUY,USDC,1000000000,uSOL,6665088188618298368,6.66508819,0.50,150.03552417,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:38.246970+00:00,,True
10296,2,2,BUY,USDC,1000000000,uSOL,6643816892021579000,6643816892021.57910156,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:51.218638+00:00,,True
10318,2,1,BUY,USDC,1000000000,uSOL,6665048972906935296,6.66504897,0.50,150.03640694,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:23:57.901427+00:00,,True
10338,2,2,BUY,USDC,1000000000,uSOL,6644270252393259000,6644270252393.25878906,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:11.097068+00:00,,True
10362,2,1,BUY,USDC,1000000000,uSOL,6664800193874172928,6.66480019,0.50,150.04200740,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:18.336792+00:00,,True
10382,2,2,BUY,USDC,1000000000,uSOL,6643881038775944000,6643881038775.94433594,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:31.016405+00:00,,True
10398,2,1,BUY,USDC,1000000000,uSOL,6665055244778238976,6.66505524,0.50,150.03626576,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:35.018973+00:00,,True
10428,2,2,BUY,USDC,1000000000,uSOL,6644081933843339400,6644081933843.33984375,0.20,0E-8,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:51.125464+00:00,,True
10452,2,1,BUY,USDC,1000000000,uSOL,6665706331885290496,6.66570633,0.50,150.02161065,0xaf603d15a42A7f9598f32B2452836d48F143bF67,8453,2025-06-08 04:24:58.432222+00:00,,True
